commit_hash,file_path,change_type,insertions,deletions,lines,nloc,complexity,token_count
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\arm\instruction-selector-arm.cc,MODIFY,399,264,663,3136.0,677.0,24930.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\arm64\code-generator-arm64.cc,MODIFY,21,12,33,3226.0,719.0,24446.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\arm64\instruction-selector-arm64.cc,MODIFY,401,261,662,4379.0,1046.0,33873.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ia32\code-generator-ia32.cc,MODIFY,9,6,15,3905.0,793.0,27336.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ia32\instruction-selector-ia32.cc,MODIFY,575,318,893,3212.0,690.0,23728.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction-codes.h,MODIFY,2,0,2,160.0,13.0,764.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction-scheduler.cc,MODIFY,7,0,7,328.0,152.0,1697.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction-selector-adapter.h,MODIFY,158,16,174,935.0,345.0,6879.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction-selector.cc,MODIFY,296,70,366,4717.0,1505.0,34237.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction-selector.h,MODIFY,19,16,35,918.0,84.0,5131.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\instruction.h,MODIFY,2,1,3,1482.0,343.0,10288.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\loong64\code-generator-loong64.cc,MODIFY,119,46,165,2423.0,597.0,18029.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\loong64\instruction-codes-loong64.h,MODIFY,380,376,756,6.0,0.0,12.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\loong64\instruction-selector-loong64.cc,MODIFY,301,184,485,3326.0,847.0,25314.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\mips64\code-generator-mips64.cc,MODIFY,5,5,10,4096.0,818.0,29309.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\mips64\instruction-selector-mips64.cc,MODIFY,262,170,432,3379.0,841.0,25731.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ppc\code-generator-ppc.cc,MODIFY,71,34,105,2584.0,611.0,18249.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ppc\instruction-codes-ppc.h,MODIFY,4,8,12,6.0,0.0,12.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ppc\instruction-scheduler-ppc.cc,MODIFY,4,8,12,420.0,400.0,1278.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\ppc\instruction-selector-ppc.cc,MODIFY,328,231,559,2986.0,711.0,20515.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\riscv\code-generator-riscv.cc,MODIFY,2,2,4,3989.0,936.0,30502.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\riscv\instruction-selector-riscv.h,MODIFY,871,631,1502,1699.0,213.0,14242.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\riscv\instruction-selector-riscv32.cc,MODIFY,128,104,232,1595.0,378.0,11619.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\riscv\instruction-selector-riscv64.cc,MODIFY,65,57,122,2557.0,659.0,18384.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\s390\code-generator-s390.cc,MODIFY,5,2,7,2596.0,644.0,17782.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\s390\instruction-selector-s390.cc,MODIFY,344,241,585,2434.0,603.0,16756.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\x64\code-generator-x64.cc,MODIFY,46,22,68,6510.0,1330.0,40884.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\x64\instruction-codes-x64.h,MODIFY,2,1,3,6.0,0.0,12.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\x64\instruction-scheduler-x64.cc,MODIFY,1,0,1,460.0,413.0,1467.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\backend\x64\instruction-selector-x64.cc,MODIFY,856,417,1273,5325.0,1342.0,41187.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\code-assembler.cc,MODIFY,7,7,14,1403.0,311.0,11329.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\code-assembler.h,MODIFY,3,2,5,1184.0,153.0,10182.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\common-operator-reducer.cc,MODIFY,20,0,20,447.0,126.0,3766.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\common-operator.cc,MODIFY,8,0,8,1135.0,218.0,7909.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\common-operator.h,MODIFY,11,2,13,518.0,83.0,3858.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\constant-folding-reducer.cc,MODIFY,0,4,4,56.0,17.0,450.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\decompression-optimizer.cc,MODIFY,7,6,13,326.0,103.0,2289.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\effect-control-linearizer.cc,MODIFY,2,2,4,6666.0,919.0,53694.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\globals.h,MODIFY,11,0,11,92.0,18.0,497.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\graph-assembler.cc,MODIFY,9,0,9,975.0,172.0,8383.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\graph-assembler.h,MODIFY,2,0,2,952.0,135.0,7996.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\graph-visualizer.cc,MODIFY,2,1,3,1302.0,281.0,10073.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\heap-refs.cc,MODIFY,36,19,55,1674.0,419.0,11762.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\heap-refs.h,MODIFY,2,0,2,694.0,40.0,4317.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\int64-lowering.cc,MODIFY,3,2,5,993.0,151.0,8143.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-call-reducer.cc,MODIFY,3,2,5,6665.0,1045.0,57266.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-generic-lowering.cc,MODIFY,4,19,23,953.0,134.0,8900.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-graph.cc,MODIFY,5,0,5,153.0,26.0,1246.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-graph.h,MODIFY,1,0,1,56.0,10.0,346.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-heap-broker.cc,MODIFY,1,1,2,785.0,207.0,5894.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-heap-broker.h,MODIFY,20,22,42,452.0,68.0,3063.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\js-native-context-specialization.cc,MODIFY,13,2,15,3079.0,604.0,25518.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\loop-analysis.cc,MODIFY,14,19,33,587.0,170.0,4462.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-graph-verifier.cc,MODIFY,2,0,2,989.0,400.0,5791.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-graph.cc,MODIFY,5,0,5,107.0,30.0,795.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-graph.h,MODIFY,1,0,1,74.0,2.0,494.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-operator-reducer.cc,MODIFY,4,0,4,2635.0,842.0,24392.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-operator.cc,MODIFY,86,27,113,936.0,241.0,5998.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\machine-operator.h,MODIFY,3,0,3,1007.0,41.0,6799.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\memory-lowering.cc,MODIFY,15,3,18,592.0,114.0,4549.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\memory-optimizer.cc,MODIFY,2,0,2,444.0,163.0,3113.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\opcodes.h,MODIFY,3,0,3,136.0,59.0,578.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\operation-typer.cc,MODIFY,5,8,13,1016.0,382.0,10197.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\pipeline.cc,MODIFY,79,46,125,3640.0,590.0,27233.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\raw-machine-assembler.h,MODIFY,14,0,14,995.0,295.0,9408.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\representation-change.cc,MODIFY,2,2,4,1503.0,570.0,11671.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\revectorizer.cc,MODIFY,106,75,181,1069.0,267.0,7893.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\simplified-lowering-verifier.cc,MODIFY,3,0,3,673.0,113.0,4174.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\simplified-lowering.cc,MODIFY,10,2,12,4614.0,1272.0,37949.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\simplified-operator.h,MODIFY,5,2,7,930.0,87.0,6409.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\assembler.h,MODIFY,588,791,1379,2815.0,511.0,21442.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\branch-elimination-reducer.h,MODIFY,36,30,66,213.0,58.0,1516.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\builtin-call-descriptors.h,MODIFY,129,129,258,334.0,10.0,2672.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\dead-code-elimination-phase.cc,MODIFY,1,0,1,14.0,2.0,65.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\dead-code-elimination-reducer.h,MODIFY,22,2,24,317.0,81.0,2236.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\debug-feature-lowering-reducer.h,MODIFY,38,12,50,73.0,10.0,412.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\fast-api-call-reducer.h,MODIFY,2,2,4,521.0,63.0,3752.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\graph-builder.cc,MODIFY,20,44,64,1752.0,328.0,14091.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\graph.h,MODIFY,133,83,216,883.0,208.0,6377.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\index.h,MODIFY,61,15,76,309.0,57.0,2224.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\instruction-selection-phase.cc,MODIFY,1,2,3,285.0,54.0,2192.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\int64-lowering-reducer.h,MODIFY,82,87,169,641.0,126.0,5117.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\late-load-elimination-reducer.cc,MODIFY,30,37,67,232.0,74.0,1547.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\late-load-elimination-reducer.h,MODIFY,12,58,70,447.0,94.0,3447.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\loop-unrolling-phase.cc,ADD,25,0,25,17.0,1.0,67.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\loop-unrolling-phase.h,ADD,20,0,20,7.0,0.0,29.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\loop-unrolling-reducer.cc,ADD,472,0,472,366.0,113.0,2299.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\loop-unrolling-reducer.h,ADD,511,0,511,295.0,46.0,1874.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\machine-lowering-reducer.h,MODIFY,10,5,15,2417.0,290.0,17510.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\machine-optimization-reducer.h,MODIFY,555,540,1095,1855.0,677.0,14065.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\memory-optimization-reducer.cc,MODIFY,4,2,6,126.0,38.0,856.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\memory-optimization-reducer.h,MODIFY,209,89,298,309.0,54.0,2086.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\operation-matcher.h,MODIFY,21,1,22,352.0,127.0,2662.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\operations.cc,MODIFY,67,0,67,1461.0,482.0,9301.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\operations.h,MODIFY,304,280,584,5196.0,1493.0,38036.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\optimization-phase.h,MODIFY,261,54,315,1111.0,261.0,9204.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\phase.h,MODIFY,8,2,10,108.0,24.0,683.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\recreate-schedule.cc,MODIFY,17,2,19,1586.0,441.0,12106.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\reduce-args-helper.h,MODIFY,82,0,82,398.0,129.0,4066.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\reducer-traits.h,MODIFY,10,4,14,56.0,0.0,477.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\representations.h,MODIFY,4,0,4,743.0,330.0,4003.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\runtime-call-descriptors.h,MODIFY,29,28,57,113.0,9.0,819.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\select-lowering-reducer.h,MODIFY,4,4,8,29.0,2.0,140.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\snapshot-table-opindex.h,ADD,68,0,68,47.0,11.0,368.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\snapshot-table.h,MODIFY,10,4,14,394.0,74.0,3017.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\stack-check-reducer.h,ADD,79,0,79,57.0,5.0,334.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\structural-optimization-reducer.h,MODIFY,2,2,4,105.0,19.0,732.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\type-inference-analysis.h,MODIFY,8,3,11,511.0,204.0,3699.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\type-inference-reducer.h,MODIFY,16,4,20,432.0,77.0,3586.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\typed-optimizations-reducer.h,MODIFY,1,1,2,101.0,25.0,678.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\typer.h,MODIFY,11,5,16,1204.0,455.0,11425.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\uniform-reducer-adapter.h,MODIFY,1,0,1,16.0,2.0,105.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\utils.h,MODIFY,0,1,1,104.0,22.0,918.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\value-numbering-reducer.h,MODIFY,19,12,31,144.0,35.0,1075.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\variable-reducer.h,MODIFY,22,6,28,231.0,46.0,1636.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-dead-code-elimination-phase.cc,ADD,20,0,20,11.0,1.0,63.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-dead-code-elimination-phase.h,ADD,24,0,24,7.0,0.0,29.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-gc-optimize-phase.cc,ADD,18,0,18,10.0,1.0,55.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-gc-optimize-phase.h,ADD,24,0,24,7.0,0.0,29.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-gc-type-reducer.cc,ADD,147,0,147,115.0,23.0,912.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-gc-type-reducer.h,ADD,157,0,157,88.0,14.0,629.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-js-lowering-reducer.h,MODIFY,1,2,3,53.0,3.0,421.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-lowering-reducer.h,MODIFY,236,10,246,693.0,129.0,5528.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\turboshaft\wasm-optimize-phase.cc,MODIFY,13,3,16,21.0,1.0,83.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\type-cache.h,MODIFY,3,4,7,126.0,4.0,1262.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\typed-optimization.cc,MODIFY,1,1,2,778.0,226.0,6558.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\typer.cc,MODIFY,5,2,7,1981.0,685.0,15985.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\types.cc,MODIFY,2,7,9,1004.0,481.0,7731.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\types.h,MODIFY,4,6,10,337.0,88.0,2641.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\verifier.cc,MODIFY,5,2,7,1977.0,847.0,13869.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-compiler.cc,MODIFY,89,96,185,7582.0,1576.0,62330.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-compiler.h,MODIFY,4,4,8,705.0,14.0,6141.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-gc-lowering.cc,MODIFY,13,13,26,835.0,132.0,7203.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-graph-assembler.h,MODIFY,11,9,20,205.0,24.0,1784.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-inlining-into-js.cc,MODIFY,0,1,1,336.0,56.0,2622.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-inlining.cc,MODIFY,5,2,7,382.0,72.0,3043.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-js-lowering.cc,MODIFY,1,3,4,58.0,5.0,473.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\compiler\wasm-typer.cc,MODIFY,10,8,18,192.0,44.0,1484.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\d8\d8.cc,MODIFY,46,9,55,4988.0,1004.0,39338.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\d8\d8.h,MODIFY,10,0,10,629.0,38.0,5030.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\date\date.h,MODIFY,1,1,2,136.0,25.0,955.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-coverage.cc,MODIFY,4,3,7,561.0,158.0,4083.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-evaluate.cc,MODIFY,3,3,6,1008.0,691.0,5780.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-frames.h,MODIFY,1,1,2,59.0,6.0,326.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-interface.cc,MODIFY,10,1,11,1221.0,254.0,11599.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-interface.h,MODIFY,10,0,10,481.0,15.0,3428.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-scopes.cc,MODIFY,3,4,7,1000.0,301.0,7105.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug-stack-trace-iterator.cc,MODIFY,1,1,2,202.0,61.0,1665.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug.cc,MODIFY,22,21,43,2514.0,617.0,18037.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\debug.h,MODIFY,7,6,13,496.0,63.0,3104.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\debug\liveedit.cc,MODIFY,1,1,2,897.0,198.0,6835.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\deoptimizer\deoptimizer.cc,MODIFY,44,11,55,1638.0,318.0,11501.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\deoptimizer\deoptimizer.h,MODIFY,5,2,7,156.0,16.0,907.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\deoptimizer\translated-state.cc,MODIFY,28,27,55,2053.0,481.0,14305.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\deoptimizer\translated-state.h,MODIFY,2,2,4,330.0,40.0,2099.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\basic-block-profiler.cc,MODIFY,7,6,13,259.0,58.0,2261.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\disassembler.cc,MODIFY,2,2,4,376.0,86.0,2912.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\etw-jit-win.cc,MODIFY,12,12,24,339.0,61.0,2368.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\gdb-jit.cc,MODIFY,13,12,25,1596.0,248.0,11087.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\objects-debug.cc,MODIFY,100,28,128,1924.0,557.0,14809.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\objects-printer.cc,MODIFY,48,16,64,3190.0,711.0,24601.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\perf-jit.cc,MODIFY,3,2,5,402.0,65.0,2929.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\diagnostics\x64\disasm-x64.cc,MODIFY,5,0,5,2552.0,685.0,15829.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\arguments-inl.h,MODIFY,1,1,2,44.0,7.0,320.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\arguments.h,MODIFY,4,3,7,63.0,8.0,435.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\arm64\frame-constants-arm64.cc,MODIFY,3,5,8,26.0,6.0,153.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\execution.cc,MODIFY,6,6,12,518.0,81.0,3968.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\frame-constants.h,MODIFY,23,18,41,234.0,2.0,1263.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\frames-inl.h,MODIFY,13,7,20,264.0,91.0,1907.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\frames.cc,MODIFY,62,40,102,2556.0,597.0,19071.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\frames.h,MODIFY,6,2,8,1114.0,167.0,7047.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\futex-emulation.cc,MODIFY,317,304,621,746.0,129.0,5228.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\futex-emulation.h,MODIFY,70,48,118,142.0,7.0,913.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\isolate-data.h,MODIFY,6,2,8,124.0,27.0,804.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\isolate-inl.h,MODIFY,1,1,2,155.0,44.0,1112.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\isolate.cc,MODIFY,106,60,166,4779.0,892.0,33506.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\isolate.h,MODIFY,28,13,41,1490.0,264.0,9086.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\local-isolate.h,MODIFY,1,1,2,136.0,34.0,834.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\loong64\simulator-loong64.cc,MODIFY,106,92,198,4962.0,1024.0,38333.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\loong64\simulator-loong64.h,MODIFY,12,0,12,517.0,80.0,3468.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\messages.cc,MODIFY,8,8,16,888.0,143.0,6727.0
d8c97e48573ef9679751be0c7a308e08d0101c47,deps\v8\src\execution\microtask-queue.cc,MODIFY,1,1,2,216.0,30.0,1410.0
